barcode,product_name,brands,categories,fssai_category_code,banned_item,banned_item_type,banned_in_jurisdictions,violation_reason,needs_verification,verification_reason,data_source,last_cleaned,is_verified,platform,is_gs1_890,audit_tier
21130495535,Turkey Gravy,Signature Kitchens,undefined,Unknown,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Unknown FSSAI category | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,EXCLUDE_OFF_SCOPE
21130479436,Ranch Dressing & Dip,"Safeway Kitchens,  Safeway  Inc.",undefined,Unknown,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,True, | Unknown FSSAI category | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,PRIMARY_QUALIFYING
61200018585,Mini Eggs,Cadbury,"Cocoa and its products, Chocolate eggs, en:confectioneries",CAT_14,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,PRIMARY_QUALIFYING
72554001543,Drumstick vanilla ice cream cone,Nestlé,"Desserts, Frozen foods, Frozen desserts",Unknown,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Unknown FSSAI category | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,EXCLUDE_OFF_SCOPE
6001065034249,snacker,Cadbury,,CAT_05,Quinoline Yellow (E104),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,MUST_REMOVE_BANNED_IN_INDIA
61200016741,Mini Eggs,Cadbury,,CAT_05,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,PRIMARY_QUALIFYING
9300605106604,Maggi curry noodles,Maggi,Instant noodle soups,CAT_12,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,PRIMARY_QUALIFYING
745367363336,Decorating Candies,Brand's Country Kitchen Supplies  Inc.,Baking decorations,Unknown,Erythrosine (E127),Additive (INS/E-Code),['US'],Banned in US according to additive rulebook. Functional Class: Additive.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,SECONDARY_ERYTHROSINE
23933681092,"Dierbergs kitchen, brownies, iced pecans","Dierbergs Kitchen,  Dierberg's Markets  Inc.","Snacks, Sweet snacks, Biscuits and cakes, Cakes",CAT_15,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,EXCLUDE_OFF_SCOPE
44000058029,White Fudge Covered Oreo Bite,Oreo,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits",CAT_15,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,PRIMARY_QUALIFYING
28000010775,Bars,Nestlé,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies",CAT_15,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,PRIMARY_QUALIFYING
609099771503,Caramel Creams,Kitchen Fresh,"Snacks, Sweet snacks, Confectioneries",CAT_15,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,EXCLUDE_OFF_SCOPE
9300605012578,Kool mints,"Nestlé, Allens",,Unknown,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,PRIMARY_QUALIFYING
28000881016,"Bouillon Cubes, Beef",Maggi,"Condiments, Groceries",CAT_12,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,PRIMARY_QUALIFYING
28000881016,"Bouillon Cubes, Beef",Maggi,"Condiments, Groceries",CAT_12,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,EXCLUDE_OFF_SCOPE
50000904976,"Coffee creamer, snicker doodle",Snickers,"Plant-based foods and beverages, Dairy substitutes, Milk substitutes, Creamer",CAT_14,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,EXCLUDE_OFF_SCOPE
71800818058,Unsalted Margarine,Saffola,"Plant-based foods and beverages, Plant-based foods, Fats, Spreads, Plant-based spreads, Salted spreads, Spreadable fats, Vegetable fats, Margarines, Unsalted margarines",CAT_14,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,EXCLUDE_OFF_SCOPE
6001068587001,2.Minute Noodles,Maggi,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Dried products, Pastas, Dried products to be rehydrated, Noodles, Instant noodles",CAT_14,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,PRIMARY_QUALIFYING
50000114757,Nestle coffeemate coffee creamer sweetened original,Nestlé,,Unknown,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Unknown FSSAI category | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,EXCLUDE_OFF_SCOPE
38000391187,Froot loops sweetened multi grain cereal,Kellogg's,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, extruded cereals",CAT_15,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,EXCLUDE_OFF_SCOPE
38000924408,"Kellogg's, pop-tarts, frosted toaster pastries, chocolate peanut butter, frosted chocolate peanut butter",Kellogg's,"Snacks, Breakfasts, Sweet snacks, Biscuits and cakes, Sweet pies, Pastries, Pies",CAT_15,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,PRIMARY_QUALIFYING
50000397600,"Mini marshmallows hot cocoa mix, rich milk chocolate",Nestlé,"Boissons et préparations de boissons, Boissons, Produits déshydratés, Produits lyophilisés à reconstituer, Boissons lyophilisées",Unknown,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Unknown FSSAI category | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,EXCLUDE_OFF_SCOPE
738464961697,"Heritage Candy Company, Cranberry & Fruit Blend",Heritage Candy Company  Inc.,,Unknown,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,PRIMARY_QUALIFYING
738464961697,"Heritage Candy Company, Cranberry & Fruit Blend",Heritage Candy Company  Inc.,,Unknown,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,EXCLUDE_OFF_SCOPE
50000388257,French Vanilla Coffee Mate Zero Sugar,Nestlé Coffee mate,"Plant-based foods and beverages, Dairy substitutes, Milk substitutes, Creamer",CAT_14,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,EXCLUDE_OFF_SCOPE
40000459194,"Snickers, bar, pumpkin",Snickers,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies",CAT_15,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,EXCLUDE_OFF_SCOPE
85239807699,"Monster trail mix with nuts, candy & raisins","Monster,  Target Stores",Snacks,CAT_15,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,EXCLUDE_OFF_SCOPE
28000740108,Candy bars,Nestle,"Snacks, Sweet snacks, Confectioneries",CAT_15,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,PRIMARY_QUALIFYING
21130336975,Au Gratin Potatoes,Signature Kitchens,undefined,Unknown,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Unknown FSSAI category | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,EXCLUDE_OFF_SCOPE
28000516017,Chicken flavored rice soup mix,Maggi,"Meals, Soups",CAT_12,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,EXCLUDE_OFF_SCOPE
40000493198,"Snickers, milk chocolate, peanut, caramel, nougat",Snickers,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies",CAT_15,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,EXCLUDE_OFF_SCOPE
7501059285118,COFFEE MATE AVELLANA,NESTLE,"Plant-based foods and beverages, Beverages, Plant-based foods, Coffees, Sweetened beverages, es:CREMAS, es:SUSTITUTO DE CREMA, en:instant-beverages",CAT_14,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,PRIMARY_QUALIFYING
6001065034027,Laduma Lunch Bar Camury,"Cadbury,Mondelez","Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Barres, Confiseries chocolatées, Barres chocolatées",CAT_05,Quinoline Yellow (E104),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,MUST_REMOVE_BANNED_IN_INDIA
6001065034027,Laduma Lunch Bar Camury,"Cadbury,Mondelez","Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Barres, Confiseries chocolatées, Barres chocolatées",CAT_05,Carmoisine / Azorubine (E122),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,PRIMARY_QUALIFYING
6001065034027,Laduma Lunch Bar Camury,"Cadbury,Mondelez","Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Barres, Confiseries chocolatées, Barres chocolatées",CAT_05,Green S (E142),Additive (INS/E-Code),"['IN', 'JP', 'US']","Banned in IN, JP, US according to additive rulebook. Functional Class: Additive.",True,Claims banned in India - verify against FSSAI Schedule 2.4.5,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,MUST_REMOVE_BANNED_IN_INDIA
72554218606,drumstick,Nestlé,,Unknown,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Unknown FSSAI category | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,EXCLUDE_OFF_SCOPE
28000084004,Milk chocolate with peanuts & raisins,Nestlé,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies",CAT_15,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,PRIMARY_QUALIFYING
9556001170774,Mi Goreng Soy and Mild Spice,Maggi,,CAT_06,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,PRIMARY_QUALIFYING
760263000031,Creamy Potato Soup Bowl,Bear Creek Country Kitchens,"Meals, Soups",CAT_12,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,PRIMARY_QUALIFYING
760263000031,Creamy Potato Soup Bowl,Bear Creek Country Kitchens,"Meals, Soups",CAT_12,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,EXCLUDE_OFF_SCOPE
43456076908,Bouillon tblt chckn,Maggi,"Condiments, Groceries",CAT_12,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,PRIMARY_QUALIFYING
43456076908,Bouillon tblt chckn,Maggi,"Condiments, Groceries",CAT_12,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,EXCLUDE_OFF_SCOPE
760263000161,"Creamy potato slow-cooked homestyle flavor crafted with delicate herbs and savory spices soup mix, creamy potato",Bear Creek Country Kitchens,"Meals, Soups",CAT_12,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,PRIMARY_QUALIFYING
40000487746,"Snickers, nut crackers milk chocolate, caramel and peanuts",Snickers,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies",CAT_15,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,EXCLUDE_OFF_SCOPE
817719022007,Fit crunch mint chocolate chip,Fitcrunch,,Unknown,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,PRIMARY_QUALIFYING
40000424314,Snickers,Snickers,,CAT_05,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,EXCLUDE_OFF_SCOPE
50000368150,Coffee mate Zero Sugar Pumpkin Spice,Nestlé,,Unknown,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Unknown FSSAI category | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,EXCLUDE_OFF_SCOPE
66721026385,Mini Eggs cookies,Chips Ahoy! Cadbury,Biscuits pépites de chocolat,CAT_14,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,PRIMARY_QUALIFYING
7622201440794,Marvellous creations easter egg,Cadbury,,CAT_05,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,PRIMARY_QUALIFYING
44000071868,Chocolage confetti cake,Oreo,,CAT_07,Erythrosine (E127),Additive (INS/E-Code),['US'],Banned in US according to additive rulebook. Functional Class: Additive.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,SECONDARY_ERYTHROSINE
738464962250,"Heritage Candy Company, Yogurt Pretzels",Heritage Candy Company  Inc.,Snacks,CAT_15,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,PRIMARY_QUALIFYING
738464962335,"Heritage Candy Company, Candy, French Burnt Peanuts",Heritage Candy Company  Inc.,"Snacks, Sweet snacks, Confectioneries",CAT_15,Erythrosine (E127),Additive (INS/E-Code),['US'],Banned in US according to additive rulebook. Functional Class: Additive.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,SECONDARY_ERYTHROSINE
61200018479,DAIRY MILK Mini Eggs,Cadbury,,CAT_05,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,PRIMARY_QUALIFYING
21130558018,Sour Gummi Worms Candy,"Signature Kitchens,  Safeway  Inc.","Snacks, Sweet snacks, Confectioneries",CAT_15,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,PRIMARY_QUALIFYING
40000503781,"Snickers, snickers minis",Snickers,"Snacks, Sweet snacks, Confectioneries",CAT_15,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,EXCLUDE_OFF_SCOPE
7682210847878,P.S. Caramilk,Cadbury,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Barres, Confiseries chocolatées, Barres chocolatées, Barres chocolatées biscuitées",CAT_15,Quinoline Yellow (E104),Additive (INS/E-Code),"['JP', 'US']","Banned in JP, US according to additive rulebook. Functional Class: Additive.",False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,MUST_REMOVE_BANNED_IN_INDIA
7682210847878,P.S. Caramilk,Cadbury,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Barres, Confiseries chocolatées, Barres chocolatées, Barres chocolatées biscuitées",CAT_15,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,PRIMARY_QUALIFYING
7682210847878,P.S. Caramilk,Cadbury,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Barres, Confiseries chocolatées, Barres chocolatées, Barres chocolatées biscuitées",CAT_15,Ponceau 4R (E124),Additive (INS/E-Code),['US'],Banned in US according to additive rulebook. Functional Class: Additive.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,PRIMARY_QUALIFYING
7501059285217,COFFEE MATE ORIGINAL,NESTLE,"Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cafés, Bebidas azucaradas, CREMAS, SUSTITUTO DE CREMA",Unknown,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,PRIMARY_QUALIFYING
745367361806,"Target corporation, cryptic chocolatey candies","Target Corporation,  Brand's Country Kitchen Supplies  Inc.","Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies",CAT_15,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,PRIMARY_QUALIFYING
745367361806,"Target corporation, cryptic chocolatey candies","Target Corporation,  Brand's Country Kitchen Supplies  Inc.","Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies",CAT_15,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,EXCLUDE_OFF_SCOPE
745367363374,Valentine's Day Decorating Candies,"Target Corporation,  Brand's Country Kitchen Supplies  Inc.",,Unknown,Erythrosine (E127),Additive (INS/E-Code),['US'],Banned in US according to additive rulebook. Functional Class: Additive.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,SECONDARY_ERYTHROSINE
745367363374,Valentine's Day Decorating Candies,"Target Corporation,  Brand's Country Kitchen Supplies  Inc.",,Unknown,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,PRIMARY_QUALIFYING
745367363374,Valentine's Day Decorating Candies,"Target Corporation,  Brand's Country Kitchen Supplies  Inc.",,Unknown,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,EXCLUDE_OFF_SCOPE
745367363527,"Target corporation, easter sprinkles","Target Corporation,  Brand's Country Kitchen Supplies  Inc.",Baking decorations,Unknown,Erythrosine (E127),Additive (INS/E-Code),['US'],Banned in US according to additive rulebook. Functional Class: Additive.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,SECONDARY_ERYTHROSINE
745367368188,Easer Decors Kit,Brand's Country Kitchen Supplies  Inc.,,Unknown,Erythrosine (E127),Additive (INS/E-Code),['US'],Banned in US according to additive rulebook. Functional Class: Additive.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,SECONDARY_ERYTHROSINE
745367368188,Easer Decors Kit,Brand's Country Kitchen Supplies  Inc.,,Unknown,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,EXCLUDE_OFF_SCOPE
7622210464507,Dairy Milk Marvellous Smashables Jelly Popping Candy,Cadbury,"Imbiss,Süßer Snack,Kakao und Kakaoprodukte,Süßwaren,Riegel,Schokoladenkonfekt,Schokoriegel",CAT_15,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,PRIMARY_QUALIFYING
40000499039,"Snickers, candy bar",Snickers,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies",CAT_15,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online,False,EXCLUDE_OFF_SCOPE
817719022304,High Protein Baked Bar,FitCrunch,"Snacks, Sweet snacks, Bars",CAT_15,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,False,,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,True,foodfactsindia.online,False,PRIMARY_QUALIFYING
