barcode,product_name,brands,categories,fssai_category_code,banned_item,banned_item_type,banned_in_jurisdictions,violation_reason,needs_verification,verification_reason,data_source,last_cleaned,is_verified,platform
73402350004,Fine classic plain donuts,"Country Kitchen,  Lepage Bakeries  Inc.","Snacks, Sweet snacks, Biscuits and cakes, Cakes",CAT_15,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
73402358000,Fine chocolate powdered donuts,"Country Kitchen,  Lepage Bakeries  Inc.","Snacks, Sweet snacks, Biscuits and cakes, Cakes",CAT_15,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
73402358000,Fine chocolate powdered donuts,"Country Kitchen,  Lepage Bakeries  Inc.","Snacks, Sweet snacks, Biscuits and cakes, Cakes",CAT_15,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
50000560240,"Hazelnut coffee creamer, hazelnut",Nestlé,,Unknown,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,True, | Unknown FSSAI category | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
41548510972,Butterfnger light ice cream,Nestlé,"Desserts, Frozen foods, Frozen desserts",Unknown,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,True, | Unknown FSSAI category | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
21130557950,Peppermint Starlights Candy,"Signature Kitchens,Safeway  Inc.","Snacks, Sweet snacks, Confectioneries",CAT_15,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
893447001385,Teriyaki Chicken,Hart Asian Kitchen,Frozen foods,Unknown,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
10055106510,Pop-tarts Frosted S'mores Chocolate And Marshmallow Flavour,Kellogg's,,Unknown,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,True, | Unknown FSSAI category | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
10055106510,Pop-tarts Frosted S'mores Chocolate And Marshmallow Flavour,Kellogg's,,Unknown,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,True, | Unknown FSSAI category | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
38000318276,Cereal chocolatey delight,Kellogg's,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products",CAT_14,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
817719021000,Robervine's FitCrunch,FitCrunch,,Unknown,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
28000560683,Peanut butter cups skull,Nestlé,"Snacks, Sweet snacks, Confectioneries",CAT_15,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
50000610402,Coffee mate,Nestle,"Plant-based foods and beverages, Dairy substitutes, Milk substitutes, Creamer",CAT_14,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
28000109059,Chicken bouillon,Maggi,"Condiments, Groceries",CAT_12,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
9300605229006,Gobstopper,Nestlé,,Unknown,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
40000490418,"Snickers, unwrapped bites",Snickers,"Snacks, Sweet snacks, Confectioneries",CAT_15,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
44000032715,Nabisco oreo cookies birthday cake 1x15.25 oz,Oreo,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits",CAT_15,Erythrosine (E127),Additive (INS/E-Code),['US'],Banned in US according to additive rulebook. Functional Class: Additive.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
50000630745,coffeemate original lite powdered creamer,Nestlé,"Plant-based foods and beverages, Dairy substitutes, Milk substitutes, Creamer",CAT_14,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
7613032984441,Bûche glacée 3 Chocolats,"Nestlé, Lanvin","Desserts, Aliments festifs, Surgelés, Aliments et boissons de Noël, Desserts glacés, Bûches de Noël, Bûches glacées",Unknown,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
7501059289147,COFFEE MATE CHAI LATTE,NESTLE,"Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cafés, Bebidas azucaradas, CREMAS, SUSTITUTO DE CREMA",Unknown,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
44000077334,Space Dunk,Oreo,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, en:confectioneries",CAT_15,Erythrosine (E127),Additive (INS/E-Code),['US'],Banned in US according to additive rulebook. Functional Class: Additive.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
28000469689,Bite-sized candy,Nestlé,"Snacks, Sweet snacks, Confectioneries",CAT_15,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
38000149856,"Pringles, loaded baked potato crisps",Pringles,Snacks,CAT_15,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
44000077228,Oreo Space Dunk,Oreo,,CAT_07,Erythrosine (E127),Additive (INS/E-Code),['US'],Banned in US according to additive rulebook. Functional Class: Additive.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
34695124048,ROTISSERIE CHICKEN,SOULES KITCHEN,undefined,Unknown,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Unknown FSSAI category | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
50000032631,Rich Chocolate Flavor Hot Cocoa Mix,Nestlé,"Beverages, Hot cocoa mix, en:dehydrated-beverages",CAT_14,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
58496464783,M&m’s,Mars Canada,,Unknown,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,True, | Unknown FSSAI category | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
786832900236,Focaccia,Royal Kitchens  Inc,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads",CAT_14,Potassium Bromate (E924A),Additive (INS/E-Code),"['EU', 'IN']","Banned in EU, IN according to additive rulebook. Functional Class: FLOUR_TREATMENT_AGENT.",True,Claims banned in India - verify against FSSAI Schedule 2.4.5,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
40000151463,"Snickers, chocolate bar",Snickers,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies",CAT_15,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
21130266326,Chocolate Candy Coating,"Signature Kitchens,  Safeway  Inc.",undefined,Unknown,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Unknown FSSAI category | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
21130501731,"Signature kitchens, sharks snacks, assorted fruit","Signature Kitchens,  Safeway  Inc.","Snacks, Sweet snacks, Confectioneries",CAT_15,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
40000393146,"Snickers, candy bar",Snickers,"Snacks, Sweet snacks, Confectioneries",CAT_15,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
72554218903,Nestle drumstick triple chocolate king size sundae cone 7.5 oz,Nestlé,,Unknown,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Unknown FSSAI category | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
44000060411,Birthday Cake Flavor Creme Oreo Chocolate Sandwich Cookies,Oreo,,CAT_07,Erythrosine (E127),Additive (INS/E-Code),['US'],Banned in US according to additive rulebook. Functional Class: Additive.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
745367363480,"Target corporation, marbled egg shaped confetti","Target Corporation,  Brand's Country Kitchen Supplies  Inc.",Baking decorations,Unknown,Erythrosine (E127),Additive (INS/E-Code),['US'],Banned in US according to additive rulebook. Functional Class: Additive.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
745367363480,"Target corporation, marbled egg shaped confetti","Target Corporation,  Brand's Country Kitchen Supplies  Inc.",Baking decorations,Unknown,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
745367368027,Sprinkles Decorating Candies,Brand's Country Kitchen Supplies  Inc.,Baking decorations,Unknown,Erythrosine (E127),Additive (INS/E-Code),['US'],Banned in US according to additive rulebook. Functional Class: Additive.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
40000449287,"Snickers, peanut butter egg",Snickers,"Snacks, Sweet snacks, Confectioneries",CAT_15,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
40000492474,"Snickers, mixed nuts candy bar",Snickers,"Snacks, Sweet snacks, Confectioneries",CAT_15,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
72417159688,"Cadbury, cookies",Cadbury,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits",CAT_15,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
66721026637,Birthday Cake Flavour OREO Chocolate Sandwich Cookies,Oreo,,CAT_07,Erythrosine (E127),Additive (INS/E-Code),['US'],Banned in US according to additive rulebook. Functional Class: Additive.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
28000525538,Mexican style instant hot chocolate mix,nestle abuelita,,Unknown,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Unknown FSSAI category | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
38000391200,Sweetened multi-grain cereal,Kellogg's,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Extruded cereals",CAT_15,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
61200019636,Dairy Milk Mini Bars,Cadbury,,CAT_05,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
50000334803,Vanilla Caramel Zero Sugar Coffee Mate,Nestlé,"Beverages and beverages preparations, Plant-based foods and beverages, Beverages, Dairy substitutes, Hot beverages, Milk substitutes, Beverage preparations, Instant beverages, Unsweetened beverages, Creamer",CAT_14,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
71214040694,"Old home kitchens, angel foods cake",Old Home Kitchens,"Snacks, Sweet snacks, Biscuits and cakes, Cakes",CAT_15,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
28000511159,Beef Flavor Bouillon,Maggi,,CAT_06,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
28000511159,Beef Flavor Bouillon,Maggi,,CAT_06,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
73402356006,Seasonal fine donuts,"Country Kitchen,  Lepage Bakeries  Inc.","Snacks, Sweet snacks, Biscuits and cakes, Cakes",CAT_15,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
21130558117,Candy,"Signature Kitchens,  Safeway  Inc.","Snacks, Sweet snacks, Confectioneries",CAT_15,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
28000213190,"Granulated Bouillon, Chicken",Maggi,"Condiments, Groceries",CAT_12,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
50000127665,Fat free french vanilla coffee creamer,Nestlé,"Plant-based foods and beverages, Dairy substitutes, Milk substitutes, Creamer",CAT_14,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
28000202033,"Nestle, butterfinger",Nestlé,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Bars, Chocolate candies, Candies, Bars covered with chocolate",CAT_15,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
50000143740,Hot cocoa mix,Nestle,"Beverages, Dried products, Dried products to be rehydrated, Dehydrated beverages",CAT_14,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
858883001177,Chicken Eggrolls,Spring Kitchen,Frozen foods,Unknown,Potassium Bromate (E924A),Additive (INS/E-Code),"['EU', 'IN']","Banned in EU, IN according to additive rulebook. Functional Class: FLOUR_TREATMENT_AGENT.",True,Claims banned in India - verify against FSSAI Schedule 2.4.5 | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
38000863509,Apple Jacks,Kellogg's,,Unknown,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Unknown FSSAI category | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
786832614218,Fresh Spinach & Feta Cheese Focaccia Bread,Royal Kitchens  Inc,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads",CAT_14,Potassium Bromate (E924A),Additive (INS/E-Code),"['EU', 'IN']","Banned in EU, IN according to additive rulebook. Functional Class: FLOUR_TREATMENT_AGENT.",True,Claims banned in India - verify against FSSAI Schedule 2.4.5,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
21130116935,"Signature kitchens, halloween cookies, chocolate chip","Signature Kitchens,  Safeway  Inc.","Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pie dough",CAT_14,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
21130116935,"Signature kitchens, halloween cookies, chocolate chip","Signature Kitchens,  Safeway  Inc.","Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pie dough",CAT_14,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
21130116997,"Signature kitchens, break & bake easter cookie dough, chocolate chip","Signature Kitchens,  Safeway  Inc.","Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pie dough",CAT_14,Erythrosine (E127),Additive (INS/E-Code),['US'],Banned in US according to additive rulebook. Functional Class: Additive.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
21130116997,"Signature kitchens, break & bake easter cookie dough, chocolate chip","Signature Kitchens,  Safeway  Inc.","Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pie dough",CAT_14,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
21130116997,"Signature kitchens, break & bake easter cookie dough, chocolate chip","Signature Kitchens,  Safeway  Inc.","Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pie dough",CAT_14,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
13000888332,Heinz tomato spaghetti sauce,Heinz,,Unknown,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Unknown FSSAI category | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
73402345000,Plain donuts,"Country Kitchen,  Lepage Bakeries  Inc.","Snacks, Sweet snacks, Biscuits and cakes, Cakes",CAT_15,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
722652690049,Sausage Egg & Cheese On Biscuit,Buddy's Kitchen  Inc.,,Unknown,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
21130502554,Loaded mashed potatoes,Signature Kitchens,Meals,Unknown,Erythrosine (E127),Additive (INS/E-Code),['US'],Banned in US according to additive rulebook. Functional Class: Additive.,True, | Unknown FSSAI category | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
21130557981,Jelly Bean Candy,"Signature Kitchens,  Safeway  Inc.",undefined,Unknown,Erythrosine (E127),Additive (INS/E-Code),['US'],Banned in US according to additive rulebook. Functional Class: Additive.,True, | Unknown FSSAI category | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
28000515911,"Pollo soup mix, creamy chicken",Maggi,"Meals, Soups",CAT_12,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
28000515911,"Pollo soup mix, creamy chicken",Maggi,"Meals, Soups",CAT_12,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
28000089009,Fudge bar in milk chocolate,Nestlé,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies",CAT_15,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
745367363497,Easter Decor Mix,Brand's Country Kitchen Supplies  Inc.,Baking decorations,Unknown,Erythrosine (E127),Additive (INS/E-Code),['US'],Banned in US according to additive rulebook. Functional Class: Additive.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
745367363497,Easter Decor Mix,Brand's Country Kitchen Supplies  Inc.,Baking decorations,Unknown,Partially Hydrogenated Oil (PHO),Ingredient (Null INS),"['US', 'CA']",Banned in US (FDA 2018 GRAS revocation) and Canada due to industrial trans fats.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
745367366542,Eerie Bats & Bones Decorating Candies,"Target Corporation,  Brand's Country Kitchen Supplies  Inc.",,Unknown,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,True, | Unknown FSSAI category,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
28000515751,Strawberry Lowfat Milk,"Nesquik,Nestlé","Bebidas y preparaciones de bebidas,Bebidas,Lácteos,Bebida lácteas,Leches aromatizadas,Bebidas no alcohólicas,en:Strawberry milks,Bebidas azucaradas",CAT_01,Erythrosine (E127),Additive (INS/E-Code),['US'],Banned in US according to additive rulebook. Functional Class: Additive.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
42272008148,Vegetable Lasagna With Daiya Cheeze,"Amy's,  Amy's Kitchen Inc.",undefined,Unknown,Titanium Dioxide (E171),Additive (INS/E-Code),['EU'],Banned in EU according to additive rulebook. Functional Class: Colorant.,True, | Unknown FSSAI category | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
44000085063,Reese's Peanut Buttery Creme with Oreo Cookie Crumbs Chocolate Sandwich Cookies,Oreo,,CAT_07,TBHQ (E319),Additive (INS/E-Code),['JP'],Banned in JP according to additive rulebook. Functional Class: Antioxidant.,True, | Non-standard barcode length,OpenFoodFacts / GS1 Database,2026-08-07 02:46:51,False,foodfactsindia.online
